Id,Weekly_Sales
23_16_2013-06-21,63042.15076203497
23_16_2013-06-28,56747.12855059428
23_16_2013-07-05,51017.27328577792
23_16_2013-07-12,36384.344447734606
23_16_2013-07-19,30372.108618322258
23_16_2013-07-26,24280.833758309356
23_17_2012-11-02,29464.499955622006
23_17_2012-11-09,30778.399868385088
23_17_2012-11-16,28953.12975236627
23_17_2012-11-23,36064.70649572762
23_17_2012-11-30,27327.08434658846
23_17_2012-12-07,32098.051395168826
23_17_2012-12-14,38728.84844051104
23_17_2012-12-21,47616.42779436054
23_17_2012-12-28,35928.46104603564
23_17_2013-01-04,23802.204622324727
23_17_2013-01-11,24120.543593004215
23_17_2013-01-18,26019.925467268073
23_17_2013-01-25,22895.562368183488
23_17_2013-02-01,23051.32587252821
23_17_2013-02-08,24676.40492118164
23_17_2013-02-15,27156.05062453281
23_17_2013-02-22,26817.317397692572
23_17_2013-03-01,27286.287419676093
23_17_2013-03-08,23703.62995677671
23_17_2013-03-15,22319.570611908144
23_17_2013-03-22,20083.0745111961
23_17_2013-03-29,21136.18984731567
23_17_2013-04-05,23512.438809273463
23_17_2013-04-12,20898.168307740543
23_17_2013-04-19,20701.41672084177
23_17_2013-04-26,21577.416485216978
23_17_2013-05-03,22458.566485113995
23_17_2013-05-10,22139.18848582989
23_17_2013-05-17,22079.917344312413
23_17_2013-05-24,21128.33033920811
23_17_2013-05-31,23319.329757006126
23_17_2013-06-07,30233.696788990037
23_17_2013-06-14,24596.185385068555
23_17_2013-06-21,23702.717598817733
23_17_2013-06-28,23167.779621168454
23_17_2013-07-05,24275.438434702304
23_17_2013-07-12,22439.57671432241
23_17_2013-07-19,24987.616416864705
23_17_2013-07-26,24719.314882214778
23_18_2012-11-02,20069.137285098037
23_18_2012-11-09,17608.778730986258
23_18_2012-11-16,24000.709390412754
23_18_2012-11-23,49370.05464829599
23_18_2012-11-30,33209.98102320136
23_18_2012-12-07,79243.5714929731
23_18_2012-12-14,78914.01069595169
23_18_2012-12-21,68610.0423421
23_18_2012-12-28,41160.13439252923
23_18_2013-01-04,4905.674960237305
23_18_2013-01-11,2765.322884391713
23_18_2013-01-18,1995.5633198096116
23_18_2013-01-25,2182.367114846269
23_18_2013-02-01,3374.283582873997
23_18_2013-02-08,6923.192599519032
23_18_2013-02-15,9389.555936740922
23_18_2013-02-22,1965.9010595409109
23_18_2013-03-01,2061.570005779483
23_18_2013-03-08,2478.680599929811
23_18_2013-03-15,3031.270163576908
23_18_2013-03-22,8873.54753856051
23_18_2013-03-29,6542.242817411214
23_18_2013-04-05,18157.855484065854
23_18_2013-04-12,5374.585175664651
23_18_2013-04-19,316.05799691055176
23_18_2013-04-26,96.53754781710427
23_18_2013-05-03,26.814221133103274
23_18_2013-05-10,-1.248844822086994
23_18_2013-05-17,4.345431722368403
23_18_2013-05-24,-12.951285679334887
23_18_2013-05-31,111.31204968435486
23_18_2013-06-07,-0.6432532181329407
23_18_2013-06-21,-1.4794777445194995
23_18_2013-07-26,0.4657901444925301
23_19_2012-11-02,1359.727114992928
23_19_2012-11-09,1313.5199230257872
23_19_2012-11-16,1238.5115665649255
23_19_2012-11-23,1189.4585167402133
23_19_2012-11-30,1525.309567806286
23_19_2012-12-07,1612.826175233486
23_19_2012-12-14,1914.1319370869687
23_19_2012-12-21,1897.6825310645654
23_19_2012-12-28,1171.8386048016164
23_19_2013-01-04,923.4672849136173
23_19_2013-01-11,828.4002560380379
23_19_2013-01-18,880.8573205673783
23_19_2013-01-25,722.2721930040677
23_19_2013-02-01,919.028650348592
23_19_2013-02-08,1020.4091689365914
23_19_2013-02-15,802.4296575627363
23_19_2013-02-22,693.3965320561053
23_19_2013-03-01,1051.0629540787008
23_19_2013-03-08,999.1246873013988
23_19_2013-03-15,729.778033699029
23_19_2013-03-22,631.9866504432891
23_19_2013-03-29,736.2934351500446
23_19_2013-04-05,1042.3626471984985
23_19_2013-04-12,831.0118973328078
23_19_2013-04-19,756.0917489228618
23_19_2013-04-26,902.1252480679352
23_19_2013-05-03,1129.8290051289987
23_19_2013-05-10,1026.1664702411108
23_19_2013-05-17,927.3273896185447
23_19_2013-05-24,864.2412982827184
23_19_2013-05-31,813.4525459010883
23_19_2013-06-07,992.7741797373819
23_19_2013-06-14,763.0523418760088
23_19_2013-06-21,773.4160130230459
23_19_2013-06-28,782.9972510367329
23_19_2013-07-05,881.4970589833379
23_19_2013-07-12,750.9743086732001
23_19_2013-07-19,874.8418288162486
23_19_2013-07-26,750.2932884489019
23_20_2012-11-02,10276.83075034973
23_20_2012-11-09,10499.883403542473
23_20_2012-11-16,10765.017057154922
23_20_2012-11-23,14106.027656631784
23_20_2012-11-30,10615.547799869888
23_20_2012-12-07,10688.177476237395
23_20_2012-12-14,10255.885388603032
23_20_2012-12-21,11974.37151031659
23_20_2012-12-28,11150.25791204784
23_20_2013-01-04,9534.603681274524
23_20_2013-01-11,9356.10149716055
23_20_2013-01-18,9679.596780148824
23_20_2013-01-25,8596.120264440497
23_20_2013-02-01,10295.149789569694
23_20_2013-02-08,11512.09139236854
23_20_2013-02-15,10213.172550218651
23_20_2013-02-22,10788.093920190084
23_20_2013-03-01,11444.661846217647
23_20_2013-03-08,11892.347932432416
23_20_2013-03-15,10206.08685156475
23_20_2013-03-22,10172.473978983217
23_20_2013-03-29,9771.859191898775
23_20_2013-04-05,11407.163601785429
23_20_2013-04-12,9845.742131831043
23_20_2013-04-19,10445.670149002777
23_20_2013-04-26,10389.122131395807
23_20_2013-05-03,11127.765168322763
23_20_2013-05-10,11303.344767866045
23_20_2013-05-17,10457.568195282014
23_20_2013-05-24,12489.148601898285
23_20_2013-05-31,13007.728188375211
23_20_2013-06-07,16187.410729607323
23_20_2013-06-14,13946.111992851502
23_20_2013-06-21,14272.657512040472
23_20_2013-06-28,14099.111840946216
23_20_2013-07-05,15515.468885059108
23_20_2013-07-12,14046.049566860846
23_20_2013-07-19,14046.693619456006
23_20_2013-07-26,13588.927409125856
23_21_2012-11-02,9550.265436128086
23_21_2012-11-09,10762.376152092513
23_21_2012-11-16,11369.457748406896
23_21_2012-11-23,13647.849147964798
23_21_2012-11-30,9808.89045140874
23_21_2012-12-07,13708.565818024304
23_21_2012-12-14,14968.453615772332
23_21_2012-12-21,18253.180959452206
23_21_2012-12-28,14313.598475478126
23_21_2013-01-04,6805.222770733066
23_21_2013-01-11,6513.671976933413
23_21_2013-01-18,6660.1173479918725
23_21_2013-01-25,6526.8636585947925
23_21_2013-02-01,7905.487089687629
23_21_2013-02-08,9543.124274876489
23_21_2013-02-15,8939.204475364228
23_21_2013-02-22,8752.830070983671
23_21_2013-03-01,9497.965963564098
23_21_2013-03-08,10389.87962524569
23_21_2013-03-15,8747.594340240219
23_21_2013-03-22,8344.366493252703
23_21_2013-03-29,9367.062542739555
23_21_2013-04-05,10951.408360151618
23_21_2013-04-12,9527.293048466929
23_21_2013-04-19,9104.562729907499
23_21_2013-04-26,8581.55399259876
23_21_2013-05-03,8189.162692451622
23_21_2013-05-10,8025.830483823987
23_21_2013-05-17,7457.557048129927
23_21_2013-05-24,7686.599667658094
23_21_2013-05-31,8017.902880050384
23_21_2013-06-07,8407.110483864315
23_21_2013-06-14,8088.53515494945
23_21_2013-06-21,7765.211905991078
23_21_2013-06-28,8450.742841760492
23_21_2013-07-05,9141.571367775878
23_21_2013-07-12,8367.366939969354
23_21_2013-07-19,7918.7174392915895
23_21_2013-07-26,8814.801183060676
23_22_2012-11-02,21450.9293256677
23_22_2012-11-09,22954.38217380078
23_22_2012-11-16,21998.17595177742
23_22_2012-11-23,32089.25562179114
23_22_2012-11-30,23281.163154701506
23_22_2012-12-07,23586.98997436198
23_22_2012-12-14,26570.251958336834
23_22_2012-12-21,35157.232125864306
23_22_2012-12-28,26213.569595233377
23_22_2013-01-04,18841.913702271428
23_22_2013-01-11,17327.328811496547
23_22_2013-01-18,18051.66205625618
23_22_2013-01-25,17077.88078362582
23_22_2013-02-01,19865.899351778717
23_22_2013-02-08,23034.331127813097
23_22_2013-02-15,23957.119257441806
23_22_2013-02-22,23934.829761538338
23_22_2013-03-01,22827.996381245623
23_22_2013-03-08,20185.0975726439
23_22_2013-03-15,19120.715579290445
23_22_2013-03-22,18855.39342876078
23_22_2013-03-29,17712.092301486882
23_22_2013-04-05,20533.23019163979
23_22_2013-04-12,18053.843000634726
23_22_2013-04-19,17893.173244251462
23_22_2013-04-26,18351.17817734343
23_22_2013-05-03,19949.108718731266
23_22_2013-05-10,18496.91437764683
23_22_2013-05-17,19586.659332797353
23_22_2013-05-24,21336.724921419853
23_22_2013-05-31,20821.62057110589
23_22_2013-06-07,25571.811196975395
23_22_2013-06-14,23567.588978388023
23_22_2013-06-21,22701.18197978795
23_22_2013-06-28,22392.014991179574
23_22_2013-07-05,25051.226910975834
23_22_2013-07-12,24086.937628629632
23_22_2013-07-19,24759.45462780073
23_22_2013-07-26,25716.691434065775
23_23_2012-11-02,53044.16312304001
23_23_2012-11-09,53749.03321578993
23_23_2012-11-16,49797.9216881114
23_23_2012-11-23,69745.98781427521
23_23_2012-11-30,52314.10278034339
23_23_2012-12-07,60138.02276877169
23_23_2012-12-14,85980.55075276055
23_23_2012-12-21,106895.4658278692
23_23_2012-12-28,65826.90948619734
23_23_2013-01-04,31980.377374626063
23_23_2013-01-11,30308.39802605316
23_23_2013-01-18,32136.388858603998
23_23_2013-01-25,31249.415311043605
23_23_2013-02-01,32575.706508173476
23_23_2013-02-08,39731.897636515816
23_23_2013-02-15,40419.19627220928
23_23_2013-02-22,43386.92692301611
23_23_2013-03-01,38162.74133075675
23_23_2013-03-08,39326.959855829846
23_23_2013-03-15,39885.77208669331
23_23_2013-03-22,45960.81881697139
23_23_2013-03-29,42006.42214489619
23_23_2013-04-05,41949.449146761486
23_23_2013-04-12,42239.05412795342
23_23_2013-04-19,45747.588086426804
23_23_2013-04-26,43226.81424975812
23_23_2013-05-03,41266.229896343204
23_23_2013-05-10,40830.1035022827
23_23_2013-05-17,49147.18986810889
23_23_2013-05-24,57604.58197488622
23_23_2013-05-31,55761.21312103286
23_23_2013-06-07,55402.774592129
23_23_2013-06-14,57562.35190315218
23_23_2013-06-21,58281.193805846
23_23_2013-06-28,54108.69500097003
23_23_2013-07-05,50685.99662958718
23_23_2013-07-12,48769.96283014593
23_23_2013-07-19,49090.223508057024
23_23_2013-07-26,46711.53803106515
23_24_2012-11-02,12560.970690596221
23_24_2012-11-09,12206.1941345218
23_24_2012-11-16,10920.180741534856
23_24_2012-11-23,21901.9648924979
23_24_2012-11-30,10051.545761140653
23_24_2012-12-07,16136.28282845769
23_24_2012-12-14,21209.265139471026
23_24_2012-12-21,24610.423236421237
23_24_2012-12-28,14687.606807386455
23_24_2013-01-04,5913.800459031247
23_24_2013-01-11,5813.559476895826
23_24_2013-01-18,6431.207213685738
23_24_2013-01-25,6115.294168185535
23_24_2013-02-01,7646.22481620379
23_24_2013-02-08,8606.728298412265
23_24_2013-02-15,9198.002134950917
23_24_2013-02-22,9273.345406907962
23_24_2013-03-01,8059.979156957605
23_24_2013-03-08,7720.179663915105
23_24_2013-03-15,9014.716320940708
23_24_2013-03-22,10093.025237394453
23_24_2013-03-29,8386.331884418876
23_24_2013-04-05,10057.917042222645
23_24_2013-04-12,8537.102600602973
23_24_2013-04-19,8697.675424210396
23_24_2013-04-26,8457.943335344016
23_24_2013-05-03,8167.093243853769
23_24_2013-05-10,8041.717527570145
23_24_2013-05-17,8204.918281437398
23_24_2013-05-24,10707.350379565221
23_24_2013-05-31,10047.601579288206
23_24_2013-06-07,9179.293336974737
23_24_2013-06-14,8722.92950432114
23_24_2013-06-21,9279.687937648358
23_24_2013-06-28,8794.378492729802
23_24_2013-07-05,8726.712253480402
23_24_2013-07-12,7869.775861676042
23_24_2013-07-19,8690.034121848188
23_24_2013-07-26,8883.615441479444
23_25_2012-11-02,17862.688822604374
23_25_2012-11-09,17144.902185934534
23_25_2012-11-16,14382.620896328794
23_25_2012-11-23,19498.773980629263
23_25_2012-11-30,16471.77815187014
23_25_2012-12-07,19069.002428616135
23_25_2012-12-14,22663.521676371834
23_25_2012-12-21,22772.28591561243
23_25_2012-12-28,15986.244520049273
23_25_2013-01-04,10547.380666511943
23_25_2013-01-11,10149.946920405115
23_25_2013-01-18,10092.077889821669
23_25_2013-01-25,9172.133142725419
23_25_2013-02-01,10784.450912322289
23_25_2013-02-08,11468.80375174824
23_25_2013-02-15,11590.826484752604
23_25_2013-02-22,11974.082104641671
23_25_2013-03-01,12721.743043383816
23_25_2013-03-08,13304.611870755649
23_25_2013-03-15,15987.829357215203
23_25_2013-03-22,18964.232972260645
23_25_2013-03-29,15306.08702016309
23_25_2013-04-05,15093.591171886152
23_25_2013-04-12,14364.97800669201
23_25_2013-04-19,16207.07001123676
23_25_2013-04-26,16115.01472549733
23_25_2013-05-03,14925.830477314943
23_25_2013-05-10,14802.005359398154
23_25_2013-05-17,16711.032112472883
23_25_2013-05-24,18478.662011229786
23_25_2013-05-31,17007.960803069727
23_25_2013-06-07,17935.981163527722
23_25_2013-06-14,16387.176001510183
23_25_2013-06-21,17019.098740525948
23_25_2013-06-28,16302.860541856713
23_25_2013-07-05,15713.664927396774
23_25_2013-07-12,13352.6201713746
23_25_2013-07-19,13438.934694109204
23_25_2013-07-26,12410.6035368045
23_26_2012-11-02,16611.64987356186
23_26_2012-11-09,16305.075992099733
23_26_2012-11-16,16132.089880088537
23_26_2012-11-23,22863.97056724389
23_26_2012-11-30,12192.77168071956
23_26_2012-12-07,18677.63439359873
23_26_2012-12-14,21614.176521710913
23_26_2012-12-21,24363.951377911053
23_26_2012-12-28,14376.933625827562
23_26_2013-01-04,7242.594320589926
23_26_2013-01-11,6417.1064738923105
23_26_2013-01-18,6541.862731040414
23_26_2013-01-25,7074.274571487073
23_26_2013-02-01,10270.093441854351
23_26_2013-02-08,11649.547607575765
23_26_2013-02-15,11923.081802505343
23_26_2013-02-22,13063.353421053993
23_26_2013-03-01,11779.652325181105
23_26_2013-03-08,11528.155653349015
23_26_2013-03-15,11891.578759600206
23_26_2013-03-22,14898.0638455954
23_26_2013-03-29,13012.398423206212
23_26_2013-04-05,13305.227529718544
23_26_2013-04-12,11038.671919567403
23_26_2013-04-19,11927.203106758268
23_26_2013-04-26,11882.606184307124
23_26_2013-05-03,10943.677613770818
23_26_2013-05-10,10616.30945915618
23_26_2013-05-17,11174.835177632953
23_26_2013-05-24,13383.72653703607
23_26_2013-05-31,12967.752216344365
23_26_2013-06-07,12467.58591305422
23_26_2013-06-14,11081.136784173357
23_26_2013-06-21,9652.055288522835
23_26_2013-06-28,9657.302001168078
23_26_2013-07-05,9338.9474563271
23_26_2013-07-12,9039.791935290948
23_26_2013-07-19,8346.889133432687
23_26_2013-07-26,8815.063020989792
23_27_2012-11-02,4681.480336800855
23_27_2012-11-09,4685.5696596611615
23_27_2012-11-16,4192.738845837956
23_27_2012-11-23,4875.480538578193
23_27_2012-11-30,4571.049044342485
23_27_2012-12-07,5503.446718947151
23_27_2012-12-14,7332.24324133516
23_27_2012-12-21,8064.698557300144
23_27_2012-12-28,3935.5330769166285
23_27_2013-01-04,2814.9629308606723
23_27_2013-01-11,2676.873553896515
23_27_2013-01-18,2852.916533561762
23_27_2013-01-25,2742.514029932584
23_27_2013-02-01,3024.4575180429365
23_27_2013-02-08,3555.053571361188
23_27_2013-02-15,3447.61466472295
23_27_2013-02-22,3446.6865175701587
23_27_2013-03-01,3284.5883409658354
23_27_2013-03-08,3170.4761830771913
23_27_2013-03-15,3073.7038440135175
23_27_2013-03-22,2819.37069774511
23_27_2013-03-29,2848.178813558376
23_27_2013-04-05,2893.6368132806824
23_27_2013-04-12,2885.184208793438
23_27_2013-04-19,2714.1692245507506
23_27_2013-04-26,2786.727305076312
23_27_2013-05-03,2611.0387297308494
23_27_2013-05-10,2841.6931799549475
23_27_2013-05-17,2651.7564621542256
23_27_2013-05-24,2945.7302592496485
23_27_2013-05-31,2769.1037567841413
23_27_2013-06-07,2673.8595977035166
23_27_2013-06-14,2653.931566450813
23_27_2013-06-21,2555.6018556251906
23_27_2013-06-28,2614.447283781112
23_27_2013-07-05,2270.5239862731296
23_27_2013-07-12,2238.8928221899937
23_27_2013-07-19,2301.6656705842943
23_27_2013-07-26,2222.5562863752934
23_28_2012-11-02,1795.4314396729433
23_28_2012-11-09,1735.2652113164827
23_28_2012-11-16,1633.0644195114373
23_28_2012-11-23,1421.5831201994088
23_28_2012-11-30,1723.7474504563847
23_28_2012-12-07,1526.7818231396263
23_28_2012-12-14,1689.4427875790484
23_28_2012-12-21,1696.4422069664156
23_28_2012-12-28,1306.5934009057537
23_28_2013-01-04,1075.4579025971307
23_28_2013-01-11,958.6981125095926
23_28_2013-01-18,1017.6100586554548
23_28_2013-01-25,1086.3088646742312
23_28_2013-02-01,991.4325049517884
23_28_2013-02-08,1198.57436732933
23_28_2013-02-15,1038.9968252282843
23_28_2013-02-22,1101.3752179095172
23_28_2013-03-01,937.9189332487495
23_28_2013-03-08,1024.3371273038074
23_28_2013-03-15,1069.6215146393884
23_28_2013-03-22,1057.4292731705036
23_28_2013-03-29,951.7812991308929
23_28_2013-04-05,1008.2913673473618
23_28_2013-04-12,1144.2546889899986
23_28_2013-04-19,980.9149635919684
23_28_2013-04-26,961.2662652517984
23_28_2013-05-03,970.6344237095373
23_28_2013-05-10,1028.4169400033702
23_28_2013-05-17,892.3108140285797
23_28_2013-05-24,727.5567623034178
23_28_2013-05-31,730.5352781687518
23_28_2013-06-07,673.2015183921462
23_28_2013-06-14,689.7153956088605
23_28_2013-06-21,593.3005145776615
23_28_2013-06-28,559.2692827884207
23_28_2013-07-05,475.0965643525842
23_28_2013-07-12,464.91413711180417
23_28_2013-07-19,485.81458762519674
23_28_2013-07-26,539.2509238310531
23_29_2012-11-02,12630.474507241539
23_29_2012-11-09,12360.610890809987
23_29_2012-11-16,12120.28341441582
23_29_2012-11-23,17570.999381831567
23_29_2012-11-30,12795.13163009097
23_29_2012-12-07,15013.120386088804
23_29_2012-12-14,18167.282616102795
23_29_2012-12-21,20494.76292022379
23_29_2012-12-28,13754.35955424535
23_29_2013-01-04,8844.224422508834
23_29_2013-01-11,7980.581314964922
23_29_2013-01-18,7716.199525737118
23_29_2013-01-25,7856.904118763947
23_29_2013-02-01,9384.448369853359
23_29_2013-02-08,10767.351841733513
23_29_2013-02-15,10161.302517068152
23_29_2013-02-22,11200.304766853678
23_29_2013-03-01,9842.289260206951
23_29_2013-03-08,9996.00563541358
23_29_2013-03-15,9109.642633653437
23_29_2013-03-22,10292.792932017634
23_29_2013-03-29,9166.860210142517
23_29_2013-04-05,9677.950758529629
23_29_2013-04-12,9093.22742266458
23_29_2013-04-19,9990.601724459264
23_29_2013-04-26,9924.120238419584
23_29_2013-05-03,9648.51215790325
23_29_2013-05-10,9805.966364010457
23_29_2013-05-17,9622.200405268104
23_29_2013-05-24,10395.922143959928
23_29_2013-05-31,9822.253991707767
23_29_2013-06-07,10444.392408784075
23_29_2013-06-14,9930.880766843495
23_29_2013-06-21,11183.221517918744
23_29_2013-06-28,11738.393898417416
23_29_2013-07-05,11990.166033777356
23_29_2013-07-12,11974.938513877552
23_29_2013-07-19,11954.369513879416
23_29_2013-07-26,11692.092942692305
23_30_2012-11-02,5596.058509672966
23_30_2012-11-09,6146.791060780422
23_30_2012-11-16,5848.138901477307
23_30_2012-11-23,6309.196363684825
23_30_2012-11-30,6190.905832994328
