listing_id,high,medium,low
6997021,0.0,0.95,0.05
7041666,0.01,0.49,0.5
7064873,0.21,0.51,0.28
7043179,0.1,0.7,0.2
6958819,0.05,0.06,0.89
7019091,0.3,0.49,0.21
6995831,0.66,0.16,0.18
7038907,0.26,0.42,0.32
6964538,0.0,0.86,0.14
6961854,0.01,0.9,0.09
6955094,0.03,0.52,0.45
7001889,0.01,0.15,0.84
7012512,0.01,0.61,0.38
7059547,0.0,0.99,0.01
6960954,0.06,0.67,0.27
7061423,0.0,0.79,0.21
6957365,0.0,0.99,0.01
7076478,0.01,0.68,0.31
6968194,0.02,0.9,0.08
6953206,0.09,0.02,0.89
7049962,0.0,0.91,0.09
7075961,0.09,0.06,0.85
7059259,0.0,1.0,0.0
7010811,0.03,0.6,0.37
7013300,0.0,0.95,0.05
6969998,0.0,0.99,0.01
7040220,0.0,0.86,0.14
6998289,0.0,0.9,0.1
7059582,0.0,0.92,0.08
7028315,0.02,0.87,0.11
7015870,0.18,0.53,0.29
6989782,0.0,0.95,0.05
7034932,0.02,0.66,0.32
6960338,0.1,0.58,0.32
7054129,0.0,0.98,0.02
7069833,0.0,0.97,0.03
7007804,0.01,0.97,0.02
6989223,0.01,0.94,0.05
7067242,0.05,0.56,0.39
7006038,0.17,0.19,0.64
7062679,0.0,0.26,0.74
7052930,0.15,0.4,0.45
7075509,0.01,0.97,0.02
7028163,0.01,0.91,0.08
7027786,0.0,0.98,0.02
7057054,0.12,0.69,0.19
6954135,0.25,0.3,0.45
7064854,0.27,0.29,0.44
6987891,0.42,0.38,0.2
7001940,0.47,0.17,0.36
7008563,0.0,0.91,0.09
7071144,0.01,0.79,0.2
7049434,0.01,0.86,0.13
7065057,0.0,0.99,0.01
6974805,0.14,0.28,0.58
6974765,0.39,0.11,0.5
6968913,0.01,0.82,0.17
7010081,0.0,0.97,0.03
7011865,0.0,0.94,0.06
7033191,0.0,0.96,0.04
7075751,0.0,0.87,0.13
7022243,0.2,0.63,0.17
7042678,0.35,0.5,0.15
7076569,0.01,0.93,0.06
7041422,0.21,0.11,0.68
6954110,0.44,0.29,0.27
7001065,0.01,0.33,0.66
7027573,0.0,0.96,0.04
6980901,0.02,0.93,0.05
7026661,0.06,0.74,0.2
7047137,0.0,0.99,0.01
6972862,0.02,0.64,0.34
6986550,0.23,0.33,0.44
7034010,0.03,0.27,0.7
7014280,0.0,0.92,0.08
7022216,0.02,0.78,0.2
6958972,0.01,0.96,0.03
7024647,0.0,0.9,0.1
7023489,0.0,0.99,0.01
7000935,0.01,0.88,0.11
6977682,0.4,0.28,0.32
7042210,0.08,0.67,0.25
7047110,0.04,0.58,0.38
7061855,0.04,0.87,0.09
6952684,0.0,0.77,0.23
7074350,0.08,0.88,0.04
6968177,0.07,0.46,0.47
7078182,0.0,0.93,0.07
6987511,0.02,0.97,0.01
7013872,0.03,0.5,0.47
7016492,0.66,0.05,0.29
7041975,0.0,1.0,0.0
7006229,0.3,0.09,0.61
7020100,0.13,0.64,0.23
7047200,0.0,1.0,0.0
7082150,0.0,0.96,0.04
7018212,0.0,1.0,0.0
7070974,0.01,0.84,0.15
7012882,0.0,0.96,0.04
7052235,0.0,1.0,0.0
7036678,0.8,0.16,0.04
7009746,0.13,0.7,0.17
7072433,0.77,0.04,0.19
6954105,0.09,0.05,0.86
7041618,0.0,0.53,0.47
7080136,0.02,0.91,0.07
6976138,0.09,0.37,0.54
6976709,0.9,0.09,0.01
7057497,0.0,0.49,0.51
6967897,0.01,0.95,0.04
7042265,0.01,0.99,0.0
7012864,0.0,0.54,0.46
7077912,0.03,0.14,0.83
6960878,0.0,0.76,0.24
7049702,0.0,0.92,0.08
6999030,0.12,0.68,0.2
7013173,0.0,0.96,0.04
6966298,0.0,0.98,0.02
6979356,0.07,0.6,0.33
6985253,0.11,0.8,0.09
7026512,0.0,0.96,0.04
7034326,0.0,0.77,0.23
6967452,0.0,0.99,0.01
6973038,0.0,0.68,0.32
7054576,0.0,0.97,0.03
6980656,0.16,0.26,0.58
7072319,0.09,0.67,0.24
6980617,0.1,0.63,0.27
6992818,0.0,0.99,0.01
6973909,0.03,0.64,0.33
7019180,0.1,0.67,0.23
7007457,0.4,0.21,0.39
7069679,0.01,0.4,0.59
7052016,0.01,0.82,0.17
6997459,0.03,0.81,0.16
6980993,0.07,0.29,0.64
7041917,0.03,0.61,0.36
7030611,0.0,0.93,0.07
7037861,0.0,0.56,0.44
7002114,0.04,0.89,0.07
7035208,0.01,0.99,0.0
7416802,0.01,0.86,0.13
7076255,0.02,0.67,0.31
6976912,0.0,0.74,0.26
6983107,0.0,0.97,0.03
7056744,0.02,0.9,0.08
7072003,0.0,0.32,0.68
7083106,0.0,0.93,0.07
7044793,0.52,0.23,0.25
6988084,0.0,0.96,0.04
6978731,0.0,0.99,0.01
7040399,0.06,0.76,0.18
7036354,0.0,0.98,0.02
6954573,0.0,0.89,0.11
6976685,0.13,0.34,0.53
7018613,0.0,0.83,0.17
7061612,0.01,0.14,0.85
6986144,0.03,0.93,0.04
6958800,0.01,0.97,0.02
6996790,0.0,0.98,0.02
7023939,0.01,0.9,0.09
6977759,0.0,1.0,0.0
7003568,0.0,0.83,0.17
7069728,0.0,0.99,0.01
7031414,0.03,0.87,0.1
6980465,0.03,0.79,0.18
6968711,0.02,0.48,0.5
6957375,0.01,0.86,0.13
7055651,0.01,0.67,0.32
7030755,0.0,0.92,0.08
7045346,0.05,0.7,0.25
6985241,0.0,0.94,0.06
6970810,0.01,0.94,0.05
7024014,0.14,0.62,0.24
6959844,0.03,0.78,0.19
7032942,0.0,0.73,0.27
7074853,0.0,0.91,0.09
7011834,0.01,0.83,0.16
7010969,0.04,0.78,0.18
7069614,0.02,0.95,0.03
6982973,0.19,0.6,0.21
7079096,0.0,0.96,0.04
7027077,0.04,0.91,0.05
6985856,0.01,0.98,0.01
7024695,0.0,0.4,0.6
7007363,0.01,0.94,0.05
7017632,0.02,0.88,0.1
6970281,0.24,0.14,0.62
7055722,0.0,0.4,0.6
6995400,0.11,0.37,0.52
6993930,0.12,0.12,0.76
7063527,0.08,0.64,0.28
6975569,0.31,0.34,0.35
7079007,0.0,1.0,0.0
7029425,0.03,0.82,0.15
6987552,0.0,0.61,0.39
7033235,0.01,0.77,0.22
7019117,0.01,0.76,0.23
7027735,0.0,1.0,0.0
7041565,0.02,0.46,0.52
6994501,0.08,0.36,0.56
6977426,0.03,0.87,0.1
7074906,0.06,0.8,0.14
7038966,0.06,0.77,0.17
6979015,0.0,0.68,0.32
7018118,0.01,0.93,0.06
6985207,0.0,0.96,0.04
7050981,0.0,0.98,0.02
6976605,0.1,0.35,0.55
7034840,0.0,0.48,0.52
6997183,0.0,0.97,0.03
6975644,0.0,0.98,0.02
7036007,0.9,0.03,0.07
7006176,0.0,0.92,0.08
7069383,0.0,1.0,0.0
7080534,0.02,0.61,0.37
7055923,0.01,0.86,0.13
6985886,0.01,0.85,0.14
7080377,0.0,0.97,0.03
7051236,0.02,0.76,0.22
6999117,0.02,0.94,0.04
6971459,0.05,0.67,0.28
6959916,0.22,0.61,0.17
7015351,0.13,0.42,0.45
7010745,0.03,0.42,0.55
7082335,0.0,0.93,0.07
6981065,0.0,0.97,0.03
6988451,0.25,0.69,0.06
7083303,0.2,0.27,0.53
7053819,0.0,0.71,0.29
7052608,0.02,0.3,0.68
7020588,0.16,0.73,0.11
7050927,0.0,1.0,0.0
7055273,0.1,0.83,0.07
6977898,0.0,0.16,0.84
6996823,0.03,0.62,0.35
6966414,0.0,0.85,0.15
6970432,0.19,0.28,0.53
7071256,0.03,0.32,0.65
7007024,0.0,0.86,0.14
7038470,0.0,1.0,0.0
6975705,0.05,0.34,0.61
7001624,0.1,0.83,0.07
7016942,0.04,0.85,0.11
6984996,0.32,0.39,0.29
7022224,0.0,0.99,0.01
7010039,0.01,0.48,0.51
7165045,0.03,0.85,0.12
7017340,0.02,0.66,0.32
7079394,0.09,0.79,0.12
7048259,0.0,0.7,0.3
6969424,0.01,0.5,0.49
6961636,0.0,0.89,0.11
7018669,0.0,0.75,0.25
6975374,0.19,0.46,0.35
6980001,0.78,0.17,0.05
6957638,0.01,0.76,0.23
7000318,0.0,0.92,0.08
7063293,0.01,0.92,0.07
6971079,0.01,0.83,0.16
6986009,0.12,0.69,0.19
7063707,0.0,0.97,0.03
6981437,0.11,0.68,0.21
7067132,0.02,0.71,0.27
7047725,0.0,0.96,0.04
6958868,0.01,0.75,0.24
6978056,0.0,1.0,0.0
7059323,0.52,0.05,0.43
6966464,0.07,0.36,0.57
7072394,0.19,0.25,0.56
6994141,0.44,0.44,0.12
7000679,0.0,0.97,0.03
6960671,0.44,0.0,0.56
7044607,0.0,0.98,0.02
7077383,0.0,0.97,0.03
6957801,0.0,0.99,0.01
7000472,0.0,0.88,0.12
6962176,0.26,0.29,0.45
6972386,0.0,0.94,0.06
6973764,0.02,0.85,0.13
7019826,0.0,0.93,0.07
6992832,0.0,0.92,0.08
7007494,0.03,0.81,0.16
7026793,0.03,0.7,0.27
7026870,0.0,0.95,0.05
7066328,0.0,0.89,0.11
7058916,0.0,1.0,0.0
7050906,0.01,0.7,0.29
6977323,0.0,1.0,0.0
7034757,0.03,0.84,0.13
7007356,0.22,0.48,0.3
7071096,0.01,0.86,0.13
7041066,0.1,0.06,0.84
7007106,0.0,0.94,0.06
7000852,0.02,0.93,0.05
7058343,0.01,0.21,0.78
7030368,0.03,0.74,0.23
6959198,0.0,0.63,0.37
7077589,0.54,0.32,0.14
7024832,0.05,0.86,0.09
6955777,0.0,0.99,0.01
6978767,0.01,0.15,0.84
7072352,0.36,0.17,0.47
7024400,0.0,0.96,0.04
7016514,0.01,0.96,0.03
6973288,0.03,0.95,0.02
6956664,0.0,0.99,0.01
7069576,0.08,0.7,0.22
7005156,0.0,0.95,0.05
7057120,0.03,0.81,0.16
7007921,0.05,0.47,0.48
6964804,0.02,0.87,0.11
7078300,0.01,0.92,0.07
7031815,0.15,0.23,0.62
7122173,0.02,0.53,0.45
7074055,0.0,0.97,0.03
6951829,0.11,0.82,0.07
6970778,0.18,0.23,0.59
6961414,0.02,0.55,0.43
7010946,0.03,0.17,0.8
6995895,0.0,0.97,0.03
7024182,0.0,0.7,0.3
6972504,0.33,0.14,0.53
6976539,0.0,0.77,0.23
7076033,0.0,0.37,0.63
7013676,0.0,0.91,0.09
7010034,0.0,0.95,0.05
7050759,0.0,0.98,0.02
6967431,0.02,0.9,0.08
6973647,0.04,0.87,0.09
7051713,0.0,0.97,0.03
7040691,0.14,0.72,0.14
7082919,0.0,0.99,0.01
6983779,0.01,0.84,0.15
7062812,0.0,1.0,0.0
6966376,0.15,0.77,0.08
7031034,0.13,0.53,0.34
7074764,0.54,0.26,0.2
6985118,0.07,0.78,0.15
6959851,0.0,1.0,0.0
7069822,0.0,0.94,0.06
7079938,0.0,0.92,0.08
6982529,0.03,0.73,0.24
7006117,0.07,0.77,0.16
7012150,0.19,0.37,0.44
7030638,0.0,0.94,0.06
7029137,0.0,0.98,0.02
7052931,0.81,0.06,0.13
7039486,0.0,0.95,0.05
7008670,0.04,0.49,0.47
7032001,0.03,0.57,0.4
7012736,0.01,0.84,0.15
6983900,0.02,0.92,0.06
6991242,0.11,0.24,0.65
7063876,0.01,0.9,0.09
6957064,0.78,0.18,0.04
6985873,0.03,0.95,0.02
7051593,0.0,0.73,0.27
7020884,0.06,0.7,0.24
7050778,0.66,0.14,0.2
7053466,0.14,0.34,0.52
7037168,0.0,0.91,0.09
6955199,0.0,0.97,0.03
7065183,0.0,1.0,0.0
6952340,0.0,0.86,0.14
7061648,0.0,1.0,0.0
7054927,0.86,0.01,0.13
7414252,0.05,0.88,0.07
7040360,0.01,0.81,0.18
6963479,0.01,0.98,0.01
6956071,0.0,1.0,0.0
7014071,0.22,0.6,0.18
6986237,0.0,0.78,0.22
7072806,0.0,0.99,0.01
7010740,0.05,0.79,0.16
6976405,0.06,0.59,0.35
7024172,0.0,0.95,0.05
7034357,0.0,0.99,0.01
7067865,0.0,0.83,0.17
7064862,0.52,0.36,0.12
7068151,0.08,0.72,0.2
7073102,0.17,0.4,0.43
7042338,0.0,0.97,0.03
6968587,0.04,0.9,0.06
6987818,0.05,0.59,0.36
7045181,0.01,0.65,0.34
6961088,0.05,0.77,0.18
7057779,0.02,0.58,0.4
6967380,0.0,0.94,0.06
7074768,0.05,0.71,0.24
7058866,0.11,0.69,0.2
6984951,0.02,0.25,0.73
7065529,0.02,0.62,0.36
7010301,0.02,0.9,0.08
6989229,0.22,0.22,0.56
6975469,0.0,0.98,0.02
7069666,0.0,0.98,0.02
6988730,0.02,0.92,0.06
7006828,0.1,0.77,0.13
7073076,0.02,0.79,0.19
6982485,0.0,0.95,0.05
6969132,0.0,0.94,0.06
6972691,0.03,0.88,0.09
6955914,0.06,0.32,0.62
7032501,0.06,0.52,0.42
6991563,0.0,0.82,0.18
7083287,0.0,1.0,0.0
7013243,0.12,0.18,0.7
6971621,0.0,0.66,0.34
7061686,0.01,0.8,0.19
6985420,0.0,0.96,0.04
7058905,0.0,0.75,0.25
7522013,0.06,0.82,0.12
7025812,0.01,0.82,0.17
6953591,0.12,0.65,0.23
7001773,0.03,0.61,0.36
7005532,0.21,0.22,0.57
6966242,0.36,0.61,0.03
7064500,0.0,0.98,0.02
7073205,0.0,0.96,0.04
6961292,0.0,0.95,0.05
6994561,0.04,0.71,0.25
6999397,0.0,0.87,0.13
7072308,0.03,0.81,0.16
7022302,0.03,0.86,0.11
6989051,0.0,0.99,0.01
7083389,0.25,0.48,0.27
7083110,0.03,0.79,0.18
7036436,0.01,0.29,0.7
6997035,0.21,0.74,0.05
7014405,0.53,0.28,0.19
7073117,0.09,0.76,0.15
6952336,0.08,0.59,0.33
6988510,0.03,0.84,0.13
7006686,0.0,0.74,0.26
7000700,0.01,0.92,0.07
7016152,0.22,0.46,0.32
6965205,0.0,0.84,0.16
7041620,0.0,0.99,0.01
6983365,0.0,0.95,0.05
6974543,0.0,0.48,0.52
7082368,0.01,0.92,0.07
7015717,0.0,0.97,0.03
7075440,0.0,0.95,0.05
6957156,0.03,0.9,0.07
6961606,0.25,0.52,0.23
6956046,0.0,0.79,0.21
7000091,0.01,0.91,0.08
7066148,0.0,1.0,0.0
7066130,0.2,0.35,0.45
6971448,0.24,0.4,0.36
6989929,0.0,0.79,0.21
7050400,0.25,0.04,0.71
7062752,0.01,0.93,0.06
7070316,0.17,0.28,0.55
7074391,0.01,0.77,0.22
6955909,0.02,0.28,0.7
7003140,0.0,0.5,0.5
6972026,0.01,0.84,0.15
7070612,0.0,0.94,0.06
6973504,0.5,0.3,0.2
7078841,0.01,0.91,0.08
6958138,0.1,0.32,0.58
6971295,0.0,0.86,0.14
7008239,0.0,0.91,0.09
7006095,0.05,0.72,0.23
7027246,0.0,1.0,0.0
7067327,0.39,0.29,0.32
7003878,0.02,0.97,0.01
7070495,0.0,0.99,0.01
7015301,0.02,0.41,0.57
7073288,0.0,0.97,0.03
6980989,0.47,0.14,0.39
6995379,0.06,0.81,0.13
7001167,0.0,1.0,0.0
6977163,0.0,0.96,0.04
7030335,0.33,0.15,0.52
6982016,0.16,0.04,0.8
7025221,0.29,0.19,0.52
7071720,0.05,0.26,0.69
6966078,0.11,0.56,0.33
7022443,0.0,0.99,0.01
7073260,0.02,0.74,0.24
7015014,0.01,0.9,0.09
7016933,0.0,0.98,0.02
6963447,0.17,0.33,0.5
7083682,0.23,0.35,0.42
6998575,0.02,0.93,0.05
7049681,0.23,0.1,0.67
7057715,0.0,0.96,0.04
7057191,0.0,0.99,0.01
6998227,0.01,0.72,0.27
6989890,0.12,0.5,0.38
6970748,0.01,0.88,0.11
6982195,0.2,0.5,0.3
7005375,0.0,0.85,0.15
6960654,0.0,1.0,0.0
7035732,0.0,0.85,0.15
7008771,0.08,0.54,0.38
7076336,0.15,0.54,0.31
7024023,0.0,1.0,0.0
7026520,0.18,0.19,0.63
7041950,0.0,0.98,0.02
7003544,0.01,0.97,0.02
6981466,0.0,0.98,0.02
7019913,0.4,0.3,0.3
7363265,0.16,0.54,0.3
7015694,0.05,0.69,0.26
7267130,0.01,0.85,0.14
7024801,0.01,0.81,0.18
7030829,0.01,0.51,0.48
6979852,0.41,0.47,0.12
7068798,0.0,1.0,0.0
6953857,0.01,0.99,0.0
7077009,0.03,0.12,0.85
7052692,0.05,0.72,0.23
7029959,0.11,0.05,0.84
7063965,0.0,0.99,0.01
6956611,0.06,0.64,0.3
7069295,0.0,1.0,0.0
7011902,0.01,0.58,0.41
7010429,0.0,0.9,0.1
6975723,0.24,0.21,0.55
6993378,0.04,0.74,0.22
7067289,0.07,0.67,0.26
7074783,0.0,0.53,0.47
7040925,0.0,1.0,0.0
7020898,0.04,0.93,0.03
6961677,0.03,0.75,0.22
6999144,0.02,0.91,0.07
7046272,0.03,0.74,0.23
7063399,0.15,0.35,0.5
6986941,0.0,0.81,0.19
6978899,0.18,0.22,0.6
7035853,0.11,0.25,0.64
7078454,0.16,0.44,0.4
6952916,0.0,0.96,0.04
7032047,0.11,0.64,0.25
7022718,0.05,0.8,0.15
7067609,0.0,1.0,0.0
7032494,0.21,0.33,0.46
6952356,0.46,0.28,0.26
7079039,0.0,0.87,0.13
7079423,0.0,0.64,0.36
6975731,0.07,0.48,0.45
6960102,0.0,1.0,0.0
7051361,0.04,0.95,0.01
6980744,0.11,0.26,0.63
7060878,0.11,0.58,0.31
7041963,0.04,0.64,0.32
7020402,0.13,0.71,0.16
7079199,0.54,0.41,0.05
6995876,0.02,0.64,0.34
6970012,0.0,0.9,0.1
7017556,0.03,0.94,0.03
6989665,0.0,0.94,0.06
7001601,0.0,0.92,0.08
7039493,0.02,0.84,0.14
7011766,0.03,0.64,0.33
6988609,0.0,0.97,0.03
7040046,0.18,0.22,0.6
7044230,0.4,0.3,0.3
7038075,0.01,0.99,0.0
7072031,0.01,0.95,0.04
6973918,0.04,0.85,0.11
7009863,0.02,0.75,0.23
7019072,0.0,1.0,0.0
7077850,0.0,0.86,0.14
6956701,0.0,0.9,0.1
7043035,0.01,0.79,0.2
7008908,0.02,0.12,0.86
7023223,0.0,0.9,0.1
6970209,0.08,0.59,0.33
7051173,0.0,0.88,0.12
7073698,0.01,0.26,0.73
7037222,0.09,0.4,0.51
6986861,0.01,0.86,0.13
7031482,0.0,0.69,0.31
7052398,0.0,0.99,0.01
7033915,0.05,0.5,0.45
6991241,0.18,0.48,0.34
7069735,0.02,0.57,0.41
6971465,0.27,0.55,0.18
6995073,0.01,0.93,0.06
7046469,0.07,0.69,0.24
6991386,0.71,0.19,0.1
7005314,0.08,0.7,0.22
7002884,0.0,0.96,0.04
7046891,0.01,0.77,0.22
7031019,0.0,0.88,0.12
7062298,0.0,0.92,0.08
6983254,0.14,0.31,0.55
7080426,0.04,0.81,0.15
7050220,0.01,0.71,0.28
7038272,0.0,0.76,0.24
6985512,0.06,0.13,0.81
7015946,0.01,0.83,0.16
7007569,0.07,0.1,0.83
7000827,0.0,0.73,0.27
7005752,0.2,0.79,0.01
7049612,0.01,0.59,0.4
6965142,0.14,0.5,0.36
7068895,0.26,0.5,0.24
6969184,0.03,0.76,0.21
7006838,0.03,0.41,0.56
7027604,0.0,1.0,0.0
7057755,0.1,0.58,0.32
7010748,0.01,0.72,0.27
7023114,0.01,0.92,0.07
7015723,0.03,0.69,0.28
6980208,0.04,0.5,0.46
7049489,0.23,0.35,0.42
7039945,0.07,0.56,0.37
7030575,0.0,0.99,0.01
6962871,0.02,0.82,0.16
7024948,0.05,0.41,0.54
7075512,0.01,0.97,0.02
6965968,0.01,0.97,0.02
7033994,0.01,0.98,0.01
7024113,0.34,0.53,0.13
7116530,0.1,0.27,0.63
7052144,0.01,0.68,0.31
6969395,0.01,0.77,0.22
7037636,0.02,0.73,0.25
7024002,0.01,0.78,0.21
6953038,0.0,0.91,0.09
7008867,0.16,0.38,0.46
7006521,0.03,0.36,0.61
7055634,0.1,0.73,0.17
7006344,0.01,0.88,0.11
6966156,0.0,0.86,0.14
7023036,0.0,1.0,0.0
6981698,0.0,0.88,0.12
7062597,0.0,0.99,0.01
7039518,0.09,0.61,0.3
7059712,0.0,0.92,0.08
7012786,0.0,0.98,0.02
6995788,0.15,0.25,0.6
6960735,0.0,0.91,0.09
6997065,0.01,0.87,0.12
6964206,0.0,0.9,0.1
7020857,0.0,0.84,0.16
7013672,0.19,0.67,0.14
7031172,0.0,0.99,0.01
6977563,0.05,0.82,0.13
6979768,0.02,0.94,0.04
7071228,0.0,0.98,0.02
6964078,0.01,0.73,0.26
7053513,0.0,0.98,0.02
6990899,0.01,0.41,0.58
6961607,0.0,0.98,0.02
7044183,0.28,0.25,0.47
7005745,0.07,0.78,0.15
6994247,0.03,0.86,0.11
6974086,0.01,0.92,0.07
6989056,0.0,0.95,0.05
6993360,0.04,0.77,0.19
7004173,0.0,0.99,0.01
7008631,0.0,0.9,0.1
7046226,0.0,0.92,0.08
7082180,0.0,0.84,0.16
6979554,0.62,0.2,0.18
6986213,0.01,0.98,0.01
6967082,0.11,0.17,0.72
6955050,0.02,0.83,0.15
6984697,0.0,0.98,0.02
7048638,0.02,0.88,0.1
6998990,0.02,0.8,0.18
6973684,0.0,0.98,0.02
7054314,0.0,0.97,0.03
7002656,0.07,0.77,0.16
6968782,0.0,0.71,0.29
7028479,0.39,0.17,0.44
7001792,0.0,0.96,0.04
7013802,0.0,0.85,0.15
6992406,0.0,0.96,0.04
7065006,0.0,0.87,0.13
6993129,0.0,0.95,0.05
7026395,0.06,0.5,0.44
7000846,0.04,0.74,0.22
7036754,0.0,0.45,0.55
7026185,0.0,0.44,0.56
7053211,0.34,0.31,0.35
6981514,0.0,0.24,0.76
7001347,0.0,0.99,0.01
6988271,0.0,0.39,0.61
6991723,0.04,0.72,0.24
6971986,0.0,0.74,0.26
7048998,0.0,0.91,0.09
7057726,0.0,0.96,0.04
7014295,0.11,0.27,0.62
6978465,0.0,0.99,0.01
7044089,0.44,0.21,0.35
6974915,0.0,0.97,0.03
6960519,0.03,0.3,0.67
6967830,0.09,0.7,0.21
7059191,0.01,0.94,0.05
7014109,0.4,0.29,0.31
6993865,0.02,0.76,0.22
7067834,0.03,0.94,0.03
6953758,0.0,0.93,0.07
7052146,0.06,0.62,0.32
6982734,0.05,0.87,0.08
7067557,0.16,0.37,0.47
7081002,0.0,0.99,0.01
7039930,0.84,0.06,0.1
7032809,0.0,0.65,0.35
7002768,0.02,0.85,0.13
7027548,0.0,0.99,0.01
6990729,0.0,1.0,0.0
7011282,0.04,0.87,0.09
6956144,0.01,0.85,0.14
7072883,0.01,0.93,0.06
6995243,0.59,0.16,0.25
7073273,0.02,0.94,0.04
7025509,0.0,0.97,0.03
7002095,0.28,0.38,0.34
7017058,0.04,0.61,0.35
6972852,0.3,0.64,0.06
7052952,0.0,0.99,0.01
7069591,0.35,0.17,0.48
7020455,0.14,0.64,0.22
7025778,0.02,0.4,0.58
6995961,0.0,0.82,0.18
6952246,0.0,0.77,0.23
6952865,0.0,0.99,0.01
6959001,0.01,0.89,0.1
7013707,0.06,0.29,0.65
7010577,0.0,0.45,0.55
6978897,0.0,0.9,0.1
7061729,0.03,0.74,0.23
7018033,0.04,0.82,0.14
6987634,0.18,0.31,0.51
7007252,0.01,0.96,0.03
7054323,0.01,0.92,0.07
7028116,0.0,0.93,0.07
6965022,0.21,0.37,0.42
7049664,0.0,0.99,0.01
6962629,0.0,0.81,0.19
7047946,0.03,0.78,0.19
6976489,0.06,0.21,0.73
7034351,0.0,0.31,0.69
7037271,0.01,0.93,0.06
6988749,0.1,0.65,0.25
6990281,0.03,0.85,0.12
7083188,0.1,0.82,0.08
7037061,0.03,0.8,0.17
7019115,0.22,0.28,0.5
7004063,0.0,0.99,0.01
7077927,0.21,0.26,0.53
7019132,0.0,0.71,0.29
7075924,0.01,0.27,0.72
7043504,0.05,0.73,0.22
7047487,0.0,0.88,0.12
7042586,0.01,0.46,0.53
6967744,0.0,1.0,0.0
7077125,0.08,0.76,0.16
7020428,0.01,0.91,0.08
7071686,0.02,0.62,0.36
7011812,0.26,0.25,0.49
6962050,0.04,0.49,0.47
7020590,0.0,0.94,0.06
7081760,0.0,0.71,0.29
7006867,0.04,0.5,0.46
7024633,0.2,0.54,0.26
7001962,0.0,0.98,0.02
6984993,0.0,0.98,0.02
6996439,0.0,0.78,0.22
7020410,0.02,0.85,0.13
6999239,0.0,1.0,0.0
7080383,0.0,0.49,0.51
6994626,0.28,0.63,0.09
7068805,0.01,0.75,0.24
6971340,0.02,0.88,0.1
7011442,0.03,0.42,0.55
7071727,0.0,1.0,0.0
6980255,0.02,0.84,0.14
7004298,0.21,0.65,0.14
7017029,0.04,0.92,0.04
6976017,0.0,0.97,0.03
6961822,0.02,0.82,0.16
6979171,0.02,0.54,0.44
7008765,0.03,0.65,0.32
7047273,0.0,0.97,0.03
6990856,0.03,0.81,0.16
7024683,0.03,0.53,0.44
6975309,0.02,0.96,0.02
7009859,0.0,0.93,0.07
6975296,0.0,0.94,0.06
7050633,0.08,0.41,0.51
7039097,0.08,0.82,0.1
6981380,0.0,0.99,0.01
7075608,0.02,0.68,0.3
7001232,0.06,0.8,0.14
6952253,0.01,0.83,0.16
7009217,0.0,0.95,0.05
6990320,0.71,0.0,0.29
7061275,0.0,0.89,0.11
6972134,0.04,0.82,0.14
7028805,0.0,0.9,0.1
6955264,0.0,0.99,0.01
6956154,0.03,0.89,0.08
6988628,0.0,0.95,0.05
6984430,0.23,0.7,0.07
6977235,0.01,0.82,0.17
6986451,0.44,0.44,0.12
6988498,0.33,0.12,0.55
7070065,0.0,0.83,0.17
7028203,0.02,0.89,0.09
7033949,0.0,0.88,0.12
7007485,0.0,0.92,0.08
6976536,0.03,0.92,0.05
6957935,0.07,0.79,0.14
7047765,0.58,0.16,0.26
7013489,0.0,1.0,0.0
7072521,0.14,0.27,0.59
7057838,0.19,0.39,0.42
7031692,0.0,0.92,0.08
7039243,0.01,0.88,0.11
6993724,0.0,0.88,0.12
7026867,0.06,0.84,0.1
7040087,0.01,0.87,0.12
6958681,0.05,0.74,0.21
7080420,0.78,0.04,0.18
6957371,0.19,0.54,0.27
6965969,0.0,0.89,0.11
7002601,0.09,0.64,0.27
7061550,0.04,0.86,0.1
7023018,0.0,0.89,0.11
7002434,0.0,0.95,0.05
7050868,0.14,0.5,0.36
7052942,0.25,0.39,0.36
6976137,0.04,0.52,0.44
6953489,0.16,0.41,0.43
7046158,0.01,0.88,0.11
7009354,0.07,0.76,0.17
7005866,0.0,0.99,0.01
7062167,0.2,0.39,0.41
6996070,0.04,0.92,0.04
6961260,0.0,0.76,0.24
7016643,0.0,1.0,0.0
7077220,0.0,1.0,0.0
7024652,0.07,0.41,0.52
6964463,0.0,0.98,0.02
7056240,0.27,0.42,0.31
6970897,0.38,0.21,0.41
7082411,0.0,0.99,0.01
7045012,0.44,0.37,0.19
6997131,0.04,0.73,0.23
7004418,0.05,0.73,0.22
6959808,0.0,0.81,0.19
7010610,0.22,0.05,0.73
6976377,0.03,0.63,0.34
7022754,0.16,0.42,0.42
7068891,0.14,0.81,0.05
6975502,0.0,1.0,0.0
7031023,0.92,0.0,0.08
7006321,0.04,0.52,0.44
7070271,0.0,0.97,0.03
6985244,0.0,0.98,0.02
7041802,0.05,0.51,0.44
6997405,0.0,0.9,0.1
7077300,0.02,0.69,0.29
6972707,0.0,0.52,0.48
7064466,0.0,0.93,0.07
7063361,0.0,0.88,0.12
7044674,0.01,0.13,0.86
6985870,0.0,0.53,0.47
7063040,0.03,0.61,0.36
7078008,0.0,0.97,0.03
6964516,0.36,0.51,0.13
7077759,0.01,0.81,0.18
7083685,0.0,1.0,0.0
7077566,0.0,0.95,0.05
